Year;Month;Municipality;Municipality Code;Connection Power;Completed Processes
2023;10;Vila Franca de Xira;1114;20.22;2
2023;10;Alcanena;1402;2.89;2
2023;10;Pombal;1015;34.82;12
2023;10;Peniche;1014;3.04;2
2023;10;Ourém;1421;38.08;19
2023;10;São João da Pesqueira;1815;4.0;1
2023;10;São Pedro do Sul;1816;18.84;7
2023;10;Lisboa;1106;0.0;1
2023;10;Braga;0303;118.46;32
2023;10;Aljezur;0803;1.08;2
2023;10;Estremoz;0704;3.75;2
2023;10;Sernancelhe;1818;3.0;1
2023;10;Figueira da Foz;0605;47.85;9
2023;10;Vila Flor;0410;2.1;1
2023;10;Mealhada;0111;6.28;2
2023;10;Coimbra;0603;45.89;27
2023;10;Coimbra;0603;18.22;7
2023;10;Aveiro;0105;20.92;10
2023;10;Vila Nova da Barquinha;1420;2.38;2
2023;10;Vila Nova da Barquinha;1420;1.1;2
2023;10;Alcobaça;1001;31.59;8
2023;10;Alcobaça;1001;43.78;15
2023;10;Boticas;1702;7.0;2
2023;10;Odivelas;1116;8.51;3
2023;10;Almeida;0902;7.19;3
2023;10;Sobral de Monte Agraço;1112;0.27;1
2023;10;Estarreja;0108;3.3;1
2023;10;Cinfães;1804;16.44;2
2023;10;Vieira do Minho;0311;13.88;3
2023;10;Lousada;1305;7.22;3
2023;10;Lousada;1305;1.08;1
2023;10;Carrazeda de Ansiães;0403;0.72;1
2023;10;Sesimbra;1511;10.42;6
2023;10;Esposende;0306;1.08;1
2023;10;Esposende;0306;15.87;7
2023;10;Barcelos;0302;65.24;18
2023;10;Barcelos;0302;14.37;11
2023;10;Fronteira;1208;0.58;1
2023;10;Viana do Castelo;1609;30.0;1
2023;10;Vinhais;0412;1.74;1
2023;10;Vinhais;0412;3.6;1
2023;10;Vendas Novas;0712;11.38;8
2023;10;Marinha Grande;1010;3.03;1
2023;10;Arruda dos Vinhos;1102;7.18;3
2023;10;Bragança;0402;57.93;20
2023;10;Bragança;0402;12.95;6
2023;10;Vila Nova de Poiares;0617;4.0;1
2023;10;Santarém;1416;23.31;9
2023;10;Santarém;1416;10.63;5
2023;10;Celorico de Basto;0305;29.18;12
2023;10;Felgueiras;1303;12.64;5
2023;10;Felgueiras;1303;32.05;9
2023;10;Felgueiras;1303;25.0;11
2023;10;Alfândega da Fé;0401;6.16;2
2023;10;Nazaré;1011;0.0;1
2023;10;Nazaré;1011;5.16;2
2023;10;Almodôvar;0202;13.11;3
2023;10;Borba;0703;15.0;1
2023;10;Alpiarça;1404;4.17;2
2023;10;Proença-a-Nova;0508;3.75;2
2023;10;Miranda do Corvo;0609;11.42;3
2023;10;Monção;1604;11.61;5
2023;10;Monção;1604;7.44;4
2023;10;Paredes de Coura;1605;15.32;5
2023;10;Mação;1413;1.92;1
2023;10;Pombal;1015;8.0;1
2023;10;Guarda;0907;18.42;6
2023;10;Guarda;0907;10.41;5
2023;10;Coimbra;0603;59.39;29
2023;10;Vinhais;0412;4.25;2
2023;10;Vila do Bispo;0815;67.0;1
2023;10;Benavente;1405;60.0;1
2023;10;Albergaria-a-Velha;0102;12.82;7
2023;10;Vizela;0314;2.8;2
2023;10;Vizela;0314;5.7;4
2023;10;Vizela;0314;10.0;1
2023;10;Tábua;0616;6.15;3
2023;10;Espinho;0107;3.85;1
2023;10;Pedrógão Grande;1013;0.36;1
2023;10;Amarante;1301;1.65;1
2023;10;Penacova;0613;8.36;5
2023;10;Penacova;0613;10.4;4
2023;10;Lisboa;1106;12.0;1
2023;10;Vila Nova de Famalicão;0312;59.08;27
2023;10;Bragança;0402;8.51;4
2023;10;Bragança;0402;11.62;5
2023;10;Bragança;0402;28.38;10
2023;10;Gondomar;1304;35.75;19
2023;10;Palmela;1508;24.89;9
2023;10;São Pedro do Sul;1816;0.72;1
2023;10;São Pedro do Sul;1816;21.07;8
2023;10;Oleiros;0506;7.1;3
2023;10;Oleiros;0506;4.73;2
2023;10;Montemor-o-Velho;0610;14.26;8
2023;10;Felgueiras;1303;27.27;3
2023;10;Paredes de Coura;1605;13.44;2
2023;10;Paredes de Coura;1605;12.87;7
2023;10;Paredes de Coura;1605;2.0;1
2023;10;Guimarães;0308;117.5;1
2023;10;Crato;1206;6.89;4
2023;10;Oliveira do Hospital;0611;9.7;4
2023;10;Oliveira do Hospital;0611;9.78;4
2023;10;Vagos;0118;23.33;6
2023;10;Golegã;1412;1.08;1
2023;10;Azambuja;1103;20.67;9
2023;10;Sertã;0509;11.87;5
2023;10;Estarreja;0108;8.87;7
2023;10;Vila Nova da Barquinha;1420;17.4;5
2023;10;Mealhada;0111;40.0;1
2023;10;Silves;0813;6.37;1
2023;10;Mogadouro;0408;0.29;1
2023;10;Vila Real;1714;13.02;6
2023;10;Alcobaça;1001;24.06;12
2023;10;Alcobaça;1001;9.51;4
2023;10;Seixal;1510;34.74;9
2023;10;Arganil;0601;15.5;7
2023;10;Lousada;1305;16.91;6
2023;10;Águeda;0101;20.48;10
2023;10;Águeda;0101;22.2;8
2023;10;Sobral de Monte Agraço;1112;4.0;2
2023;10;Figueira da Foz;0605;12.84;7
2023;10;Braga;0303;110.0;2
2023;10;Braga;0303;20.53;11
2023;10;Seia;0912;41.32;10
2023;10;Sernancelhe;1818;29.92;1
2023;10;Vale de Cambra;0119;7.24;4
2023;10;Vale de Cambra;0119;11.64;5
2023;10;Arronches;1202;1.08;1
2023;10;Arronches;1202;3.0;1
2023;10;Trancoso;0913;1.84;1
2023;10;Lagos;0807;10.0;1
2023;10;Póvoa de Varzim;1313;52.9;11
2023;10;Póvoa de Varzim;1313;21.16;2
2023;10;Redondo;0710;3.69;2
2023;10;Covilhã;0503;3.85;1
2023;10;Covilhã;0503;27.96;13
2023;10;Covilhã;0503;2.76;2
2023;10;Elvas;1207;6.0;3
2023;10;Póvoa de Lanhoso;0309;5.04;3
2023;10;Alpiarça;1404;2.16;1
2023;10;Vendas Novas;0712;2.66;1
2023;10;Aveiro;0105;0.0;1
2023;10;Aveiro;0105;36.86;14
2023;10;Ovar;0115;8.12;5
2023;10;Mira;0608;1.8;3
2023;10;Valpaços;1712;6.99;3
2023;10;Cantanhede;0602;8.68;4
2023;10;Cantanhede;0602;34.12;10
2023;10;Ferreira do Zêzere;1411;0.36;1
2023;10;Valença;1608;8.08;4
2023;10;Valença;1608;8.04;3
2023;10;Carregal do Sal;1802;0.29;1
2023;10;Vila Franca de Xira;1114;48.05;9
2023;10;Santo Tirso;1314;25.2;8
2023;10;Abrantes;1401;29.56;10
2023;10;Borba;0703;4.0;1
2023;10;Figueiró dos Vinhos;1008;5.37;2
2023;10;Estremoz;0704;2.2;1
2023;10;Ansião;1003;36.34;5
2023;10;Ansião;1003;9.25;4
2023;10;Idanha-a-Nova;0505;0.72;2
2023;10;Vieira do Minho;0311;0.72;1
2023;10;Aguiar da Beira;0901;3.0;1
2023;10;Mação;1413;6.5;3
2023;10;Alcanena;1402;3.3;1
2023;10;Albufeira;0801;14.32;6
2023;10;Tabuaço;1819;2.28;1
2023;10;Celorico de Basto;0305;6.48;5
2023;10;Figueira da Foz;0605;9.62;6
2023;10;Ponte da Barca;1606;14.08;7
2023;10;Vila do Conde;1316;1.59;2
2023;10;Portimão;0811;5.57;4
2023;10;Leiria;1009;3.68;2
2023;10;Vila do Bispo;0815;4.0;1
2023;10;Albergaria-a-Velha;0102;21.41;9
2023;10;Sesimbra;1511;5.66;3
2023;10;Esposende;0306;26.76;9
2023;10;Loulé;0808;96.0;1
2023;10;Loulé;0808;33.75;11
2023;10;Torres Vedras;1113;30.0;2
2023;10;Vieira do Minho;0311;0.0;1
2023;10;Sobral de Monte Agraço;1112;16.05;3
2023;10;Silves;0813;2.2;2
2023;10;Marinha Grande;1010;21.66;9
2023;10;Maia;1306;37.97;19
2023;10;Nazaré;1011;9.73;3
2023;10;Almeida;0902;7.08;2
2023;10;Mangualde;1806;4.02;3
2023;10;Coimbra;0603;48.26;24
2023;10;Ovar;0115;3.44;2
2023;10;Portel;0709;1.54;1
2023;10;Viana do Castelo;1609;35.45;15
2023;10;Póvoa de Lanhoso;0309;11.82;7
2023;10;Vila Verde;0313;12.31;6
2023;10;Fafe;0307;1.95;2
2023;10;Barreiro;1504;10.42;4
2023;10;Ourém;1421;23.16;10
2023;10;Moura;0210;2.0;1
2023;10;Santiago do Cacém;1509;14.5;4
2023;10;Odivelas;1116;5.21;2
2023;10;Mealhada;0111;10.32;4
2023;10;Chaves;1703;6.1;2
2023;10;Figueira de Castelo Rodrigo;0904;1.56;1
2023;10;Fundão;0504;7.55;5
2023;10;Proença-a-Nova;0508;9.6;5
2023;10;Terras de Bouro;0310;1.5;1
2023;10;Penafiel;1311;19.08;10
2023;10;Arouca;0104;81.0;1
2023;10;Penela;0614;6.16;3
2023;10;Penela;0614;4.0;1
2023;10;Serpa;0213;13.6;6
2023;10;Serpa;0213;1.4;1
2023;10;Santa Comba Dão;1814;2.72;2
2023;10;Castelo Branco;0502;13.62;8
2023;10;Castelo Branco;0502;21.78;9
2023;10;Oliveira de Frades;1810;1.45;2
2023;10;Montalegre;1706;1.74;1
2023;10;Montalegre;1706;4.36;1
2023;10;Anadia;0103;3.52;2
2023;10;Anadia;0103;23.06;12
2023;10;Anadia;0103;3.44;2
2023;10;Ponte de Lima;1607;80.0;1
2023;10;Porto;1312;30.0;1
2023;10;Cuba;0207;0.58;2
2023;10;Mesão Frio;1704;1.8;2
2023;10;Santa Marta de Penaguião;1711;6.38;2
2023;10;Sátão;1817;0.0;1
2023;10;Paços de Ferreira;1309;6.88;5
2023;10;Sever do Vouga;0117;6.89;4
2023;10;Lourinhã;1108;6.88;3
2023;10;Lourinhã;1108;20.77;3
2023;10;Porto de Mós;1016;35.8;7
2023;10;Chamusca;1407;3.6;2
2023;10;Chamusca;1407;2.24;1
2023;10;Torre de Moncorvo;0409;1.08;1
2023;10;Loures;1107;14.23;7
2023;10;Viana do Alentejo;0713;1.77;1
2023;10;Ponte de Sor;1213;5.16;3
2023;10;Góis;0606;4.72;3
2023;10;Vimioso;0411;3.6;4
2023;10;Freixo de Espada À Cinta;0404;0.0;2
2023;10;Oliveira do Bairro;0114;6.54;2
2023;10;Oliveira do Bairro;0114;5.24;4
2023;10;Oliveira do Bairro;0114;27.7;17
2023;10;Oliveira do Bairro;0114;38.7;17
2023;10;Trofa;1318;10.67;7
2023;10;Penamacor;0507;5.34;2
2023;10;Soure;0615;6.62;5
2023;10;Sousel;1215;40.43;2
2023;10;Seixal;1510;94.81;33
2023;10;Montemor-o-Novo;0706;3.74;4
2023;10;Alfândega da Fé;0401;2.14;2
2023;10;Albufeira;0801;28.28;12
2023;10;Portimão;0811;17.36;9
2023;10;Portimão;0811;48.47;7
2023;10;Marco de Canaveses;1307;40.84;11
2023;10;Vila Verde;0313;32.57;19
2023;10;Ponte de Lima;1607;11.97;10
2023;10;Mealhada;0111;90.0;1
2023;10;Rio Maior;1414;1.85;1
2023;10;Vendas Novas;0712;0.0;1
2023;10;Trofa;1318;2.0;1
2023;10;Trofa;1318;7.08;3
2023;10;Guimarães;0308;400.0;1
2023;10;Vila Nova de Poiares;0617;3.08;2
2023;10;Vila Nova de Poiares;0617;0.58;1
2023;10;Santiago do Cacém;1509;7.04;4
2023;10;Oliveira do Hospital;0611;12.0;6
2023;10;Barreiro;1504;8.6;4
2023;10;Barreiro;1504;5.47;4
2023;10;Barreiro;1504;0.55;1
2023;10;Lourinhã;1108;11.6;4
2023;10;Coimbra;0603;66.56;31
2023;10;Coimbra;0603;880.0;1
2023;10;Abrantes;1401;8.12;5
2023;10;Vila Franca de Xira;1114;10.64;6
2023;10;Vouzela;1824;15.32;7
2023;10;Soure;0615;11.84;2
2023;10;Soure;0615;6.85;2
2023;10;Elvas;1207;11.02;6
2023;10;Estremoz;0704;1.08;2
2023;10;Estremoz;0704;1.5;1
2023;10;Fafe;0307;18.19;16
2023;10;Sintra;1111;68.43;26
2023;10;Santa Maria da Feira;0109;22.06;8
2023;10;Santa Maria da Feira;0109;82.93;33
2023;10;Cantanhede;0602;17.8;8
2023;10;Sesimbra;1511;11.13;9
2023;10;Nelas;1809;9.84;7
2023;10;Nelas;1809;12.8;4
2023;10;Celorico de Basto;0305;30.0;2
2023;10;Sever do Vouga;0117;2.63;2
2023;10;Albergaria-a-Velha;0102;20.65;9
2023;10;Carregal do Sal;1802;32.84;7
2023;10;Vila Viçosa;0714;0.0;1
2023;10;Figueiró dos Vinhos;1008;0.72;1
2023;10;Évora;0705;20.0;1
2023;10;Aljustrel;0201;2.36;2
2023;10;Terras de Bouro;0310;8.0;2
2023;10;Barcelos;0302;60.5;34
2023;10;Torres Novas;1419;7.82;3
2023;10;Torres Novas;1419;19.68;15
2023;10;Macedo de Cavaleiros;0405;8.92;4
2023;10;Ponte de Sor;1213;1.44;1
2023;10;Vila Nova de Gaia;1317;40.0;1
2023;10;Mação;1413;8.1;4
2023;10;Santa Comba Dão;1814;3.0;1
2023;10;Trancoso;0913;2.0;3
2023;10;Figueira da Foz;0605;10.14;8
2023;10;Castelo Branco;0502;20.53;5
2023;10;Tomar;1418;16.74;10
2023;10;Tomar;1418;21.96;7
2023;10;Caldas da Rainha;1006;6.28;4
2023;10;Odemira;0211;2.38;2
2023;10;Salvaterra de Magos;1415;115.0;1
2023;10;Mortágua;1808;6.32;4
2023;10;Arouca;0104;10.73;3
2023;10;Lamego;1805;6.94;2
2023;10;Góis;0606;1.5;1
2023;10;Vila Nova da Barquinha;1420;0.72;1
2023;10;Peso da Régua;1708;5.43;2
2023;10;Sines;1513;2.5;1
2023;10;Miranda do Corvo;0609;10.95;6
2023;10;Peniche;1014;2.1;1
2023;10;Sousel;1215;1.0;1
2023;10;Torre de Moncorvo;0409;3.92;1
2023;10;Amares;0301;14.85;5
2023;10;Tarouca;1820;3.3;1
2023;10;Ílhavo;0110;3.76;3
2023;10;Alcobaça;1001;30.0;1
2023;10;Loures;1107;159.0;1
2023;10;Águeda;0101;14.49;2
2023;10;Caldas da Rainha;1006;18.01;9
2023;10;Marinha Grande;1010;14.22;6
2023;10;Marinha Grande;1010;72.0;1
2023;10;Lagoa;0806;4.58;2
2023;10;Fafe;0307;21.81;12
2023;10;Braga;0303;118.0;53
2023;10;Portimão;0811;1.44;1
2023;10;Vieira do Minho;0311;1.82;1
2023;10;Odivelas;1116;6.54;3
2023;10;Vila Verde;0313;0.0;1
2023;10;Santa Maria da Feira;0109;440.0;1
2023;10;Vila do Conde;1316;3.9;4
2023;11;Vila do Conde;1316;3.6;4
2023;10;Montijo;1507;3.8;2
2023;10;Nelas;1809;1.74;1
2023;10;Celorico da Beira;0903;3.24;1
2023;10;Mortágua;1808;3.12;2
2023;10;Trancoso;0913;33.0;2
2023;10;Salvaterra de Magos;1415;22.19;8
2023;11;Mondim de Basto;1705;2.1;1
2023;11;Pombal;1015;49.88;7
2023;11;Pombal;1015;13.5;5
2023;11;Sintra;1111;69.02;16
2023;11;Montemor-o-Novo;0706;2.88;2
2023;11;Oliveira do Hospital;0611;110.0;1
2023;11;Arruda dos Vinhos;1102;2.0;1
2023;11;Valença;1608;8.73;3
2023;11;Porto;1312;25.46;9
2023;11;Moita;1506;0.72;2
2023;11;Marco de Canaveses;1307;0.0;1
2023;11;Cascais;1105;17.86;8
2023;11;Tomar;1418;1.75;1
2023;11;Guimarães;0308;200.0;1
2023;11;Santa Comba Dão;1814;7.16;2
2023;10;Alenquer;1101;1.75;2
2023;10;Alenquer;1101;6.28;2
2023;10;Cinfães;1804;1.5;2
2023;10;Cinfães;1804;6.94;3
2023;10;Coruche;1409;17.17;5
2023;10;Almodôvar;0202;2.0;1
2023;10;Almodôvar;0202;1.82;1
2023;11;Palmela;1508;340.0;1
2023;10;Óbidos;1012;5.08;2
2023;10;Paredes;1310;15.84;5
2023;10;Paredes;1310;25.51;10
2023;10;Paredes;1310;13.26;6
2023;11;Paredes;1310;360.0;1
2023;10;Sertã;0509;0.8;1
2023;10;Setúbal;1512;6.56;1
2023;10;Setúbal;1512;17.48;8
2023;11;Setúbal;1512;9.06;5
2023;10;Oleiros;0506;1.71;1
2023;10;Oleiros;0506;3.0;1
2023;10;Penacova;0613;17.97;8
2023;10;Castelo de Paiva;0106;15.1;6
2023;10;Marvão;1210;5.1;3
2023;10;Mafra;1109;21.84;7
2023;10;Mafra;1109;19.24;8
2023;11;Mafra;1109;22.0;1
2023;10;Cartaxo;1406;40.93;7
2023;10;Cartaxo;1406;5.0;1
2023;10;Cartaxo;1406;0.72;1
2023;10;Portalegre;1214;1.95;2
2023;11;Portalegre;1214;1.9;1
2023;10;Alcácer do Sal;1501;0.72;1
2023;10;Guarda;0907;8.69;4
2023;10;Guarda;0907;8.14;4
2023;10;Constância;1408;17.38;5
2023;10;Beja;0205;3.92;2
2023;11;Beja;0205;1.08;1
2023;10;Reguengos de Monsaraz;0711;11.95;3
2023;10;Azambuja;1103;8.04;4
2023;10;Alter do Chão;1201;3.28;2
2023;10;Vila de Rei;0510;1.5;1
2023;11;Paredes de Coura;1605;18.04;3
2023;11;Castro Marim;0804;0.72;1
2023;10;Viseu;1823;75.92;31
2023;10;Armamar;1801;20.38;3
2023;10;Montemor-o-Velho;0610;0.0;1
2023;10;Espinho;0107;6.06;3
2023;10;Espinho;0107;3.29;2
2023;11;Espinho;0107;2.88;2
2023;10;Amadora;1115;1.05;2
2023;10;Valongo;1315;10.95;7
2023;11;Lisboa;1106;4.15;3
2023;11;Cabeceiras de Basto;0304;6.72;3
2023;11;Arraiolos;0702;0.5;1
2023;11;Manteigas;0908;1.82;1
2023;11;Santarém;1416;90.0;1
2023;11;Santarém;1416;2.87;3
2023;11;Odivelas;1116;3.6;1
2023;11;Reguengos de Monsaraz;0711;1.44;1
2023;11;Vouzela;1824;0.0;1
2023;11;Tomar;1418;6.5;3
2023;11;Tomar;1418;;1
2023;11;Coimbra;0603;19.84;10
2023;11;Arcos de Valdevez;1601;17.52;4
2023;11;Arcos de Valdevez;1601;0.0;2
2023;11;Loulé;0808;38.0;1
2023;11;Loulé;0808;35.06;12
2023;11;Leiria;1009;31.79;10
2023;11;Leiria;1009;46.29;13
2023;11;Leiria;1009;0.0;1
2023;11;Leiria;1009;5.74;1
2023;11;Barreiro;1504;3.0;1
2023;11;Barreiro;1504;5.2;2
2023;11;Barreiro;1504;80.0;1
2023;11;Palmela;1508;22.16;5
2023;11;Marinha Grande;1010;5.85;4
2023;11;Marinha Grande;1010;0.0;1
2023;11;Montemor-o-Novo;0706;0.72;1
2023;11;Celorico de Basto;0305;4.24;2
2023;11;Lousada;1305;6.15;4
2023;11;Ourique;0212;5.88;3
2023;11;Mangualde;1806;4.76;2
2023;11;Santo Tirso;1314;1.08;1
2023;11;Santo Tirso;1314;140.0;1
2023;11;Santo Tirso;1314;15.9;6
2023;11;Vila Nova de Famalicão;0312;37.62;16
2023;11;Vila Nova de Famalicão;0312;18.64;10
2023;11;Vila Nova de Famalicão;0312;7.76;7
2023;11;Almada;1503;2.71;4
2023;11;Almada;1503;41.01;11
2023;11;Estarreja;0108;5.16;3
2023;11;Aveiro;0105;6.34;4
2023;11;Aveiro;0105;2.57;1
2023;11;Alcobaça;1001;12.4;4
2023;11;Ponte da Barca;1606;3.0;1
2023;11;Bragança;0402;5.06;4
2023;11;Sátão;1817;3.0;1
2023;11;Mirandela;0407;25.0;1
2023;11;Mirandela;0407;3.72;2
2023;11;Pombal;1015;36.14;7
2023;11;Pombal;1015;7.82;3
2023;11;Pombal;1015;16.87;9
2023;11;Mealhada;0111;3.0;1
2023;11;Vale de Cambra;0119;7.36;2
2023;11;Vale de Cambra;0119;15.85;3
2023;11;Vale de Cambra;0119;0.0;2
2023;11;Salvaterra de Magos;1415;14.0;3
2023;11;Bombarral;1005;1.08;1
2023;11;Oliveira de Azeméis;0113;14.94;3
2023;11;Caminha;1602;5.66;4
2023;11;Amares;0301;18.44;4
2023;11;Fafe;0307;15.93;9
2023;11;Penalva do Castelo;1811;4.8;3
2023;11;Tábua;0616;5.0;1
2023;11;Torres Vedras;1113;26.73;9
2023;11;Oliveira de Frades;1810;12.43;4
2023;11;Oliveira de Frades;1810;3.6;2
2023;11;Paredes;1310;5.68;5
2023;11;Trancoso;0913;0.87;1
2023;11;Paços de Ferreira;1309;14.33;6
2023;11;Santa Comba Dão;1814;8.25;3
2023;11;Anadia;0103;29.12;7
2023;11;Matosinhos;1308;12.16;7
2023;11;Arraiolos;0702;3.25;2
2023;11;Vila Verde;0313;10.24;6
2023;11;Gondomar;1304;17.09;8
2023;11;Sines;1513;1.05;1
2023;11;Benavente;1405;10.52;6
2023;11;Benavente;1405;13.5;2
2023;11;Portalegre;1214;7.6;4
2023;11;Portalegre;1214;2.88;2
2023;11;Maia;1306;10.38;5
2023;11;Cascais;1105;34.82;12
2023;11;Cascais;1105;26.31;12
2023;11;Braga;0303;66.31;18
2023;11;Montijo;1507;13.92;2
2023;11;Ferreira do Zêzere;1411;15.0;1
2023;11;Silves;0813;1.08;1
2023;11;Campo Maior;1204;1.84;3
2023;11;Moimenta da Beira;1807;8.45;4
2023;11;Oeiras;1110;9.45;4
2023;11;Marco de Canaveses;1307;4.31;2
2023;11;Alcochete;1502;1.18;1
2023;11;Viana do Castelo;1609;27.1;4
2023;11;Castro Verde;0206;1.4;1
2023;11;Guarda;0907;37.42;4
2023;11;Penela;0614;2.1;1
2023;11;Gavião;1209;0.0;1
2023;11;Mora;0707;1.44;1
2023;11;Vagos;0118;2.2;1
2023;11;Póvoa de Varzim;1313;5.3;4
2023;11;Peniche;1014;3.96;1
2023;11;Oliveira do Hospital;0611;30.0;3
2023;11;Peso da Régua;1708;1.05;1
2023;11;Espinho;0107;250.0;1
2023;11;Baião;1302;3.78;2
2023;11;Baião;1302;1.8;1
2023;11;Arouca;0104;6.66;3
2023;11;Valongo;1315;1.08;1
2023;11;Évora;0705;22.12;6
2023;11;Marinha Grande;1010;30.74;4
2023;11;Aveiro;0105;32.47;13
2023;11;Lousada;1305;2.62;2
2023;11;Penafiel;1311;18.88;8
2023;11;Murça;1707;3.0;1
2023;11;Maia;1306;21.12;7
2023;11;Montemor-o-Novo;0706;5.0;1
2023;11;Estarreja;0108;12.0;1
2023;11;Setúbal;1512;25.78;6
2023;11;Entroncamento;1410;12.71;4
2023;11;Campo Maior;1204;3.68;1
2023;11;Sesimbra;1511;0.0;1
2023;11;Macedo de Cavaleiros;0405;18.45;6
2023;11;Macedo de Cavaleiros;0405;1.08;1
2023;11;Oliveira de Azeméis;0113;22.68;7
2023;11;Nelas;1809;9.68;4
2023;11;Viseu;1823;11.22;8
2023;11;Armamar;1801;1.44;1
2023;11;Sátão;1817;5.1;2
2023;11;Sernancelhe;1818;6.34;1
2023;11;Mação;1413;0.0;1
2023;11;Lourinhã;1108;1.44;1
2023;11;Vila Franca de Xira;1114;5.78;4
2023;11;Ovar;0115;2.62;2
2023;11;Ovar;0115;40.0;1
2023;11;Ovar;0115;3.48;2
2023;11;Batalha;1004;11.61;4
2023;11;Batalha;1004;2.16;2
2023;11;Valpaços;1712;30.74;3
2023;11;Póvoa de Lanhoso;0309;3.2;3
2023;11;Póvoa de Lanhoso;0309;2.16;3
2023;11;Albufeira;0801;3.32;3
2023;11;Arganil;0601;2.0;1
2023;11;Rio Maior;1414;5.6;2
2023;11;Fundão;0504;5.0;3
2023;11;Fundão;0504;3.68;5
2023;11;Faro;0805;6.65;3
2023;11;Alcanena;1402;0.0;1
2023;11;Alcanena;1402;15.0;2
2023;11;Crato;1206;1.5;1
2023;11;Viana do Alentejo;0713;1.33;1
2023;11;Lagos;0807;11.36;3
2023;11;Sobral de Monte Agraço;1112;2.66;2
2023;11;Pedrógão Grande;1013;11.72;2
2023;11;Oliveira do Bairro;0114;2.52;7
2023;11;Ourém;1421;0.0;1
2023;11;Cadaval;1104;3.82;3
2023;11;Condeixa-a-Nova;0604;1.4;1
2023;11;Idanha-a-Nova;0505;1.44;1
2023;11;Penedono;1812;1.5;1
2023;11;Vinhais;0412;1.08;1
2023;11;Ribeira de Pena;1709;0.0;1
2023;11;Ribeira de Pena;1709;4.0;1
2023;11;Aguiar da Beira;0901;8.59;3
2023;11;Arronches;1202;1.4;2
2023;11;Alvito;0203;6.0;1
2023;11;Amares;0301;2.52;3
2023;11;Albufeira;0801;14.33;5
2023;11;Lagos;0807;4.32;3
2023;11;Cadaval;1104;1.64;1
2023;11;Seixal;1510;10.8;6
2023;11;Seixal;1510;31.74;9
2023;11;Vila do Conde;1316;71.88;9
2023;11;Amadora;1115;4.0;1
2023;11;Ponte da Barca;1606;30.0;1
2023;11;Ponte da Barca;1606;19.0;2
2023;11;Póvoa de Varzim;1313;4.44;3
2023;11;Óbidos;1012;1.08;1
2023;11;Óbidos;1012;0.5;2
2023;11;Bragança;0402;12.16;5
2023;11;Ponte de Sor;1213;1.78;1
2023;11;Ponte de Sor;1213;1.79;2
2023;11;Ponte de Sor;1213;4.87;2
2023;11;Macedo de Cavaleiros;0405;4.0;1
2023;11;Vila Nova da Barquinha;1420;3.27;1
2023;11;Ponte de Lima;1607;4.2;3
2023;11;Abrantes;1401;12.79;5
2023;11;Abrantes;1401;13.37;7
2023;11;Tavira;0814;3.7;1
2023;11;Tavira;0814;9.78;5
2023;11;Mafra;1109;13.58;7
2023;11;Mafra;1109;29.96;12
2023;11;Portimão;0811;50.0;1
2023;11;Vila Franca de Xira;1114;6.06;4
2023;11;Aveiro;0105;0.0;3
2023;11;Oeiras;1110;30.0;1
2023;11;Proença-a-Nova;0508;1.08;1
2023;11;Proença-a-Nova;0508;2.5;3
2023;11;Aguiar da Beira;0901;0.36;1
2023;11;Sintra;1111;46.41;23
2023;11;Sintra;1111;40.0;1
2023;11;Sintra;1111;14.84;9
2023;11;Sintra;1111;8.1;1
2023;11;Caminha;1602;8.68;4
2023;11;Caminha;1602;6.6;3
2023;11;São João da Madeira;0116;2.31;1
2023;11;Valença;1608;4.36;2
2023;11;Mirandela;0407;1.08;1
2023;11;Torres Vedras;1113;35.44;10
2023;11;Torres Vedras;1113;7.7;1
2023;11;Torres Vedras;1113;6.45;5
2023;11;Arganil;0601;1.1;1
2023;11;Nazaré;1011;2.76;1
2023;11;Marinha Grande;1010;4.89;3
2023;11;Marinha Grande;1010;10.35;4
2023;11;Miranda do douro;0406;5.2;2
2023;11;Montijo;1507;2.86;3
2023;11;Montijo;1507;17.0;1
2023;11;Benavente;1405;100.0;1
2023;11;Benavente;1405;0.8;1
2023;11;Penela;0614;12.25;4
2023;11;Penela;0614;1.44;1
2023;11;Chaves;1703;9.67;4
2023;11;Faro;0805;13.08;2
2023;11;Faro;0805;6.34;3
2023;11;Faro;0805;8.48;5
2023;11;Cartaxo;1406;20.1;2
2023;11;Alter do Chão;1201;2.0;1
2023;11;Estremoz;0704;1.5;1
2023;11;Estremoz;0704;2.0;2
2023;11;Serpa;0213;4.08;2
2023;11;Cinfães;1804;4.8;2
2023;11;Anadia;0103;11.2;3
2023;11;Anadia;0103;2.35;3
2023;11;Anadia;0103;11.15;6
2023;11;Lousã;0607;1.6;1
2023;11;Alcácer do Sal;1501;8.0;2
2023;11;Gondomar;1304;16.38;3
2023;11;Alcanena;1402;2.3;1
2023;11;Ovar;0115;0.0;1
2023;11;Ovar;0115;28.0;2
2023;11;Maia;1306;24.56;11
2023;11;Sertã;0509;1.44;1
2023;11;Odemira;0211;5.24;3
2023;11;Barcelos;0302;25.14;9
2023;11;Barcelos;0302;62.17;24
2023;11;Castelo Branco;0502;3.0;1
2023;11;Trancoso;0913;21.0;2
2023;11;Penafiel;1311;6.38;4
2023;11;Tarouca;1820;7.6;2
2023;11;Lourinhã;1108;18.76;3
2023;11;Grândola;1505;3.0;2
2023;11;Grândola;1505;16.68;2
