Data;Ano;Mês;ano_mes;Distrito;Concelho;Nível de Tensão;Potência Instalada (kW);Número de Instalações;Energia Injetada (kWh);Código Distrito;Código Concelho;Código Freguesia
2023-03;2023;03;202303;Coimbra;Condeixa-a-Nova;BTN/BTE;536.3399999999993;323;25542.500999999957;06;0604;060400
2023-03;2023;03;202303;Coimbra;Condeixa-a-Nova;MT/AT;1320.52;4;5485.75;06;0604;060400
2023-03;2023;03;202303;Castelo Branco;Penamacor;BTN/BTE;310.32;96;14818.724999999986;05;0507;050700
2023-03;2023;03;202303;Lisboa;Torres Vedras;BTN/BTE;3404.8300000000145;1484;122717.54399999995;11;1113;111300
2023-03;2023;03;202303;Leiria;Figueiró dos Vinhos;BTN/BTE;166.91;70;7322.733999999997;10;1008;100800
2023-03;2023;03;202303;Vila Real;Mondim de Basto;BTN/BTE;144.96000000000004;93;5328.689999999996;17;1705;170500
2023-03;2023;03;202303;Évora;Borba;MT/AT;834.86;4;37057.5;07;0703;070300
2023-03;2023;03;202303;Faro;Monchique;BTN/BTE;297.2499999999999;71;13629.077999999983;08;0809;080900
2023-03;2023;03;202303;Faro;Faro;MT/AT;3920.91;9;7709.75;08;0805;080500
2023-03;2023;03;202303;Santarém;Constância;BTN/BTE;122.12000000000006;75;6167.667999999992;14;1408;140800
2023-03;2023;03;202303;Castelo Branco;Sertã;MT/AT;369.52;4;2586.5;05;0509;050900
2023-03;2023;03;202303;Castelo Branco;Idanha-a-Nova;MT/AT;176.0;5;7766.0;05;0505;050500
2023-03;2023;03;202303;Évora;Estremoz;BTN/BTE;457.7799999999999;141;22438.06499999998;07;0704;070400
2023-03;2023;03;202303;Guarda;Trancoso;BTN/BTE;540.84;136;21984.83299999999;09;0913;091300
2023-03;2023;03;202303;Coimbra;Penacova;BTN/BTE;821.2900000000002;353;27759.951999999965;06;0613;061300
2023-03;2023;03;202303;Porto;Penafiel;MT/AT;1274.31;12;12431.75;13;1311;131100
2023-03;2023;03;202303;Viana do Castelo;Melgaço;BTN/BTE;261.12999999999994;94;6474.324999999995;16;1603;160300
2023-03;2023;03;202303;Viseu;Mortágua;BTN/BTE;633.48;237;29641.868999999955;18;1808;180800
2023-03;2023;03;202303;Porto;Gondomar;BTN/BTE;3485.2900000000036;1468;95460.81599999985;13;1304;130400
2023-03;2023;03;202303;Porto;Gondomar;MT/AT;3177.81;27;27056.5;13;1304;130400
2023-03;2023;03;202303;Viseu;Sátão;BTN/BTE;435.5699999999998;215;22567.959999999985;18;1817;181700
2023-03;2023;03;202303;Beja;Almodôvar;BTN/BTE;187.75;81;9957.61199999998;02;0202;020200
2023-03;2023;03;202303;Guarda;Gouveia;MT/AT;203.95999999999998;5;5336.5;09;0906;090600
2023-03;2023;03;202303;Lisboa;Loures;BTN/BTE;2970.109999999994;1422;106777.1969999999;11;1107;110700
2023-03;2023;03;202303;Braga;Terras de Bouro;BTN/BTE;231.33;120;8179.094999999992;03;0310;031000
2023-03;2023;03;202303;Castelo Branco;Belmonte;BTN/BTE;238.09000000000003;132;14849.181999999992;05;0501;050100
2023-03;2023;03;202303;Leiria;Porto de Mós;BTN/BTE;810.209999999999;376;34860.89899999997;10;1016;101600
2023-03;2023;03;202303;Viana do Castelo;Ponte de Lima;BTN/BTE;1551.13;617;44914.475999999966;16;1607;160700
2023-03;2023;03;202303;Santarém;Almeirim;BTN/BTE;771.0999999999992;355;37746.76699999998;14;1403;140300
2023-03;2023;03;202303;Portalegre;Fronteira;MT/AT;74.07000000000001;3;2435.75;12;1208;120800
2023-03;2023;03;202303;Guarda;Mêda;BTN/BTE;135.7;61;5314.2749999999905;09;0909;090900
2023-03;2023;03;202303;Guarda;Fornos de Algodres;BTN/BTE;196.57000000000005;57;6232.15399999999;09;0905;090500
2023-03;2023;03;202303;Viseu;São Pedro do Sul;MT/AT;797.08;7;8555.0;18;1816;181600
2023-03;2023;03;202303;Porto;Baião;BTN/BTE;396.25000000000006;166;15527.389999999994;13;1302;130200
2023-03;2023;03;202303;Vila Real;Alijó;BTN/BTE;400.5500000000002;190;17132.183999999987;17;1701;170100
2023-03;2023;03;202303;Vila Real;Peso da Régua;MT/AT;207.53;4;1389.5;17;1708;170800
2023-03;2023;03;202303;Viseu;Carregal do Sal;MT/AT;569.9399999999999;6;13990.75;18;1802;180200
2023-03;2023;03;202303;Santarém;Benavente;BTN/BTE;1426.7899999999984;651;62912.29999999994;14;1405;140500
2023-03;2023;03;202303;Porto;Santo Tirso;BTN/BTE;2928.720000000001;1623;85824.1189999999;13;1314;131400
2023-03;2023;03;202303;Aveiro;Vagos;BTN/BTE;940.7699999999991;507;35283.94299999994;01;0118;011800
2023-04;2023;04;202304;Braga;Celorico de Basto;BTN/BTE;565.5299999999999;237;25647.02199999998;03;0305;030500
2023-03;2023;03;202303;Coimbra;Coimbra;BTN/BTE;4990.3200000000115;2335;183538.15399999995;06;0603;060300
2023-04;2023;04;202304;Guarda;Figueira de Castelo Rodrigo;BTN/BTE;297.4800000000001;102;22260.486999999986;09;0904;090400
2023-03;2023;03;202303;Santarém;Entroncamento;BTN/BTE;582.5899999999996;314;24448.001999999993;14;1410;141000
2023-04;2023;04;202304;Lisboa;Lisboa;MT/AT;4366.290000000001;35;50583.75;11;1106;110600
2023-04;2023;04;202304;Bragança;Miranda do douro;BTN/BTE;263.4;85;18544.036999999986;04;0406;040600
2023-03;2023;03;202303;Bragança;Miranda do douro;BTN/BTE;251.69000000000003;79;11960.611999999994;04;0406;040600
2023-04;2023;04;202304;Évora;Mourão;BTN/BTE;123.86000000000001;38;6981.688;07;0708;070800
2023-03;2023;03;202303;Évora;Mourão;BTN/BTE;122.06;36;4600.624;07;0708;070800
2023-03;2023;03;202303;Setúbal;Sines;MT/AT;876.1;4;1429.0;15;1513;151300
2023-03;2023;03;202303;Setúbal;Sines;BTN/BTE;401.2800000000001;159;17861.851999999984;15;1513;151300
2023-04;2023;04;202304;Santarém;Abrantes;BTN/BTE;1509.599999999999;644;102521.77899999992;14;1401;140100
2023-03;2023;03;202303;Santarém;Abrantes;BTN/BTE;1433.0999999999992;621;78754.78499999986;14;1401;140100
2023-04;2023;04;202304;Santarém;Ourém;MT/AT;4598.370000000001;36;124316.5;14;1421;142100
2023-03;2023;03;202303;Santarém;Ourém;BTN/BTE;2146.819999999999;628;76232.784;14;1421;142100
2023-04;2023;04;202304;Viana do Castelo;Paredes de Coura;BTN/BTE;322.1300000000001;121;13732.753999999984;16;1605;160500
2023-03;2023;03;202303;Viana do Castelo;Paredes de Coura;BTN/BTE;311.48000000000013;115;8834.367999999988;16;1605;160500
2023-03;2023;03;202303;Viseu;São João da Pesqueira;MT/AT;254.02;4;7640.5;18;1815;181500
2023-04;2023;04;202304;Beja;Moura;BTN/BTE;699.9299999999998;147;43795.71899999998;02;0210;021000
2023-03;2023;03;202303;Beja;Moura;BTN/BTE;615.0899999999999;138;36502.69099999996;02;0210;021000
2023-03;2023;03;202303;Portalegre;Portalegre;MT/AT;1586.3500000000001;9;6727.5;12;1214;121400
2023-04;2023;04;202304;Santarém;Rio Maior;BTN/BTE;892.2299999999992;417;52757.750999999975;14;1414;141400
2023-04;2023;04;202304;Santarém;Ferreira do Zêzere;BTN/BTE;469.53999999999985;136;22058.73799999998;14;1411;141100
2023-04;2023;04;202304;Santarém;Ferreira do Zêzere;MT/AT;1371.46;5;22433.75;14;1411;141100
2023-04;2023;04;202304;Braga;Cabeceiras de Basto;BTN/BTE;480.93999999999994;195;18684.067999999996;03;0304;030400
2023-03;2023;03;202303;Braga;Cabeceiras de Basto;BTN/BTE;458.9699999999999;183;12808.62299999999;03;0304;030400
2023-04;2023;04;202304;Faro;Silves;BTN/BTE;2648.269999999997;738;145952.17599999974;08;0813;081300
2023-03;2023;03;202303;Faro;Silves;MT/AT;1772.0900000000001;9;12068.25;08;0813;081300
2023-04;2023;04;202304;Coimbra;Figueira da Foz;BTN/BTE;2239.919999999996;877;123261.72799999977;06;0605;060500
2023-04;2023;04;202304;Santarém;Torres Novas;BTN/BTE;1602.039999999994;1023;97499.01699999989;14;1419;141900
2023-03;2023;03;202303;Santarém;Torres Novas;MT/AT;2374.6000000000004;16;35816.25;14;1419;141900
2023-04;2023;04;202304;;;MT/AT;1000.89;10;64521.5;07----;07----;07----
2023-04;2023;04;202304;Beja;Mértola;BTN/BTE;245.98999999999998;104;14506.344999999976;02;0209;020900
2023-03;2023;03;202303;Beja;Mértola;BTN/BTE;241.26999999999995;101;11179.672999999979;02;0209;020900
2023-04;2023;04;202304;Beja;Ferreira do Alentejo;MT/AT;1285.69;8;10042.25;02;0208;020800
2023-04;2023;04;202304;Bragança;Mirandela;BTN/BTE;759.22;282;38624.29299999997;04;0407;040700
2023-03;2023;03;202303;Bragança;Mirandela;MT/AT;369.99;4;4918.25;04;0407;040700
2023-04;2023;04;202304;Bragança;Macedo de Cavaleiros;BTN/BTE;384.4999999999999;205;20274.723999999973;04;0405;040500
2023-03;2023;03;202303;Viseu;Mangualde;BTN/BTE;635.2099999999991;291;28122.58299999997;18;1806;180600
2023-04;2023;04;202304;Setúbal;Sesimbra;BTN/BTE;2621.7100000000137;1994;166279.84299999976;15;1511;151100
2023-03;2023;03;202303;Lisboa;Oeiras;BTN/BTE;2533.8300000000004;1237;96547.95699999998;11;1110;111000
2023-04;2023;04;202304;Leiria;Leiria;MT/AT;15090.33;93;529794.0;10;1009;100900
2023-03;2023;03;202303;Viana do Castelo;Monção;BTN/BTE;656.11;158;17564.74999999998;16;1604;160400
2023-03;2023;03;202303;Viseu;Resende;BTN/BTE;235.12999999999997;111;10112.442999999992;18;1813;181300
2023-04;2023;04;202304;Setúbal;Grândola;BTN/BTE;880.3599999999994;321;43801.80599999995;15;1505;150500
2023-04;2023;04;202304;Guarda;Almeida;MT/AT;156.84;5;8749.5;09;0902;090200
2023-03;2023;03;202303;Guarda;Almeida;BTN/BTE;285.18;113;12766.27999999998;09;0902;090200
2023-04;2023;04;202304;Faro;Vila do Bispo;BTN/BTE;327.09000000000003;110;19908.915999999983;08;0815;081500
2023-03;2023;03;202303;Faro;Vila do Bispo;BTN/BTE;322.84000000000003;108;14067.142999999985;08;0815;081500
2023-03;2023;03;202303;Leiria;Pombal;BTN/BTE;2355.4699999999984;849;109958.74499999984;10;1015;101500
2023-03;2023;03;202303;Leiria;Pombal;MT/AT;3601.1600000000008;29;75120.0;10;1015;101500
2023-03;2023;03;202303;Viseu;Viseu;MT/AT;2339.0299999999997;26;44423.25;18;1823;182300
2023-03;2023;03;202303;Évora;Évora;MT/AT;1703.3799999999999;7;17180.0;07;0705;070500
2023-03;2023;03;202303;Aveiro;Albergaria-a-Velha;MT/AT;2510.3300000000004;15;15058.75;01;0102;010200
2023-03;2023;03;202303;Faro;Castro Marim;BTN/BTE;367.85000000000014;216;19242.791999999976;08;0804;080400
2023-03;2023;03;202303;Coimbra;Vila Nova de Poiares;BTN/BTE;309.4300000000001;167;13508.43699999999;06;0617;061700
2023-03;2023;03;202303;Lisboa;Alenquer;BTN/BTE;1250.6299999999972;781;58240.80899999987;11;1101;110100
2023-03;2023;03;202303;Lisboa;Alenquer;MT/AT;4047.34;15;58650.0;11;1101;110100
2023-03;2023;03;202303;Beja;Aljustrel;BTN/BTE;572.1500000000001;151;38445.16899999998;02;0201;020100
2023-03;2023;03;202303;Viseu;Nelas;BTN/BTE;594.6799999999998;250;25012.799999999974;18;1809;180900
2023-03;2023;03;202303;Viseu;Nelas;MT/AT;241.02;5;8135.5;18;1809;180900
2023-03;2023;03;202303;Castelo Branco;Oleiros;BTN/BTE;234.82;104;12871.938999999991;05;0506;050600
2023-03;2023;03;202303;Aveiro;Castelo de Paiva;MT/AT;594.3299999999999;5;3064.0;01;0106;010600
2023-03;2023;03;202303;Aveiro;Castelo de Paiva;BTN/BTE;896.7900000000001;355;28080.52299999994;01;0106;010600
2023-03;2023;03;202303;Viana do Castelo;Vila Nova de Cerveira;MT/AT;716.4200000000001;3;2825.0;16;1610;161000
2023-03;2023;03;202303;Porto;Póvoa de Varzim;MT/AT;1938.9300000000003;19;17333.0;13;1313;131300
2023-03;2023;03;202303;Viseu;Penedono;BTN/BTE;95.22000000000003;34;5145.351999999986;18;1812;181200
2023-03;2023;03;202303;Porto;Trofa;MT/AT;5717.430000000002;33;52059.25;13;1318;131800
2023-02;2023;02;202302;Porto;Trofa;MT/AT;5747.990000000002;33;42507.25;13;1318;131800
2023-03;2023;03;202303;Guarda;Gouveia;BTN/BTE;394.09999999999957;168;15787.64199999997;09;0906;090600
2023-02;2023;02;202302;Aveiro;Oliveira do Bairro;MT/AT;4118.32;20;32521.25;01;0114;011400
2023-03;2023;03;202303;Faro;Albufeira;MT/AT;659.8;5;51709.0;08;0801;080100
2023-03;2023;03;202303;Guarda;Figueira de Castelo Rodrigo;BTN/BTE;296.2300000000001;101;16994.286999999953;09;0904;090400
2023-03;2023;03;202303;Setúbal;Alcochete;BTN/BTE;622.5999999999995;289;29556.20599999999;15;1502;150200
2023-03;2023;03;202303;Setúbal;Sesimbra;BTN/BTE;2462.1300000000056;1862;112125.70099999974;15;1511;151100
2023-02;2023;02;202302;Porto;Valongo;MT/AT;3603.8899999999994;17;56085.75;13;1315;131500
2023-03;2023;03;202303;Portalegre;Fronteira;BTN/BTE;128.82000000000002;52;7040.109999999996;12;1208;120800
2023-03;2023;03;202303;Viana do Castelo;Monção;MT/AT;1098.56;7;31032.5;16;1604;160400
2023-03;2023;03;202303;Viseu;Carregal do Sal;BTN/BTE;640.5499999999997;228;20424.08099999997;18;1802;180200
2023-03;2023;03;202303;Beja;Moura;MT/AT;244.95999999999998;5;27139.75;02;0210;021000
2023-03;2023;03;202303;Leiria;Bombarral;BTN/BTE;642.0199999999998;221;32674.776999999965;10;1005;100500
2023-03;2023;03;202303;Coimbra;Tábua;BTN/BTE;525.78;188;23099.84499999998;06;0616;061600
2023-03;2023;03;202303;Viana do Castelo;Ponte de Lima;MT/AT;1607.8199999999995;13;17691.5;16;1607;160700
2023-02;2023;02;202302;Braga;Póvoa de Lanhoso;BTN/BTE;747.7199999999991;461;21417.743999999973;03;0309;030900
2023-03;2023;03;202303;Viseu;São Pedro do Sul;BTN/BTE;799.2899999999998;277;23976.84499999997;18;1816;181600
2023-03;2023;03;202303;Santarém;Salvaterra de Magos;MT/AT;648.1100000000001;8;17195.5;14;1415;141500
2023-02;2023;02;202302;Coimbra;Oliveira do Hospital;BTN/BTE;997.9599999999991;321;28343.587999999974;06;0611;061100
2023-03;2023;03;202303;Santarém;Coruche;BTN/BTE;918.6299999999997;345;49164.59699999998;14;1409;140900
2023-03;2023;03;202303;Évora;Estremoz;MT/AT;517.24;5;2724.75;07;0704;070400
2023-02;2023;02;202302;Évora;Estremoz;BTN/BTE;447.5799999999999;135;15365.983999999991;07;0704;070400
2023-03;2023;03;202303;Coimbra;Soure;BTN/BTE;712.6499999999996;353;29574.606999999964;06;0615;061500
2023-02;2023;02;202302;Coimbra;Soure;BTN/BTE;677.6099999999997;344;20713.886999999984;06;0615;061500
2023-02;2023;02;202302;Coimbra;Soure;MT/AT;2455.3799999999997;10;46268.75;06;0615;061500
2023-03;2023;03;202303;Porto;Marco de Canaveses;MT/AT;1419.5200000000002;12;10296.25;13;1307;130700
2023-02;2023;02;202302;Portalegre;Nisa;BTN/BTE;332.05000000000007;111;5872.843999999986;12;1212;121200
2023-03;2023;03;202303;Setúbal;Almada;BTN/BTE;4217.380000000038;2508;178175.482;15;1503;150300
2023-02;2023;02;202302;Setúbal;Almada;MT/AT;1055.9;9;5165.5;15;1503;150300
2023-02;2023;02;202302;Guarda;Sabugal;BTN/BTE;457.50999999999976;168;10999.112999999981;09;0911;091100
2023-02;2023;02;202302;Porto;Paços de Ferreira;MT/AT;3436.429999999999;25;44750.0;13;1309;130900
2023-02;2023;02;202302;Viseu;Mortágua;MT/AT;2628.31;7;9790.5;18;1808;180800
2023-02;2023;02;202302;Beja;Odemira;BTN/BTE;1374.2499999999986;468;28923.121999999963;02;0211;021100
2023-02;2023;02;202302;Beja;Odemira;MT/AT;856.52;12;17161.0;02;0211;021100
2023-02;2023;02;202302;Porto;Santo Tirso;BTN/BTE;2837.829999999997;1589;69286.87899999996;13;1314;131400
2023-02;2023;02;202302;Santarém;Alcanena;BTN/BTE;592.7399999999991;286;15718.382999999969;14;1402;140200
2023-02;2023;02;202302;Santarém;Alcanena;MT/AT;2755.3500000000004;14;25582.25;14;1402;140200
2023-02;2023;02;202302;Évora;Viana do Alentejo;BTN/BTE;448.43;109;20415.486999999997;07;0713;071300
2023-02;2023;02;202302;Bragança;Macedo de Cavaleiros;BTN/BTE;353.2700000000001;178;9631.703999999987;04;0405;040500
2023-02;2023;02;202302;Lisboa;Torres Vedras;MT/AT;8203.16;43;82001.5;11;1113;111300
2023-02;2023;02;202302;Portalegre;Elvas;MT/AT;681.8000000000001;11;20098.5;12;1207;120700
2023-02;2023;02;202302;Santarém;Benavente;MT/AT;2394.5099999999998;16;24464.5;14;1405;140500
2023-02;2023;02;202302;Évora;Borba;MT/AT;834.86;4;20000.5;07;0703;070300
2023-02;2023;02;202302;Coimbra;Condeixa-a-Nova;MT/AT;1320.52;4;1842.0;06;0604;060400
2023-02;2023;02;202302;Beja;Beja;MT/AT;1561.6100000000001;18;46633.75;02;0205;020500
2023-02;2023;02;202302;Guarda;Trancoso;BTN/BTE;524.03;133;15877.469999999981;09;0913;091300
2023-02;2023;02;202302;Faro;Silves;BTN/BTE;2362.0099999999966;677;61303.96999999987;08;0813;081300
2023-02;2023;02;202302;;;MT/AT;492.12;3;6974.0;14----;14----;14----
2023-02;2023;02;202302;Beja;Serpa;MT/AT;1724.9900000000002;11;52406.5;02;0213;021300
2023-02;2023;02;202302;;;MT/AT;1446.54;6;103550.25;02----;02----;02----
2023-02;2023;02;202302;Leiria;Marinha Grande;MT/AT;8323.45;45;58997.25;10;1010;101000
2023-02;2023;02;202302;Porto;Lousada;BTN/BTE;1580.4999999999977;849;43541.86399999994;13;1305;130500
2023-02;2023;02;202302;Viseu;Resende;BTN/BTE;223.37999999999997;106;6513.122999999992;18;1813;181300
2023-02;2023;02;202302;Viseu;Vouzela;BTN/BTE;781.2099999999999;323;26632.23899999997;18;1824;182400
2023-02;2023;02;202302;Castelo Branco;Fundão;MT/AT;950.06;14;21209.0;05;0504;050400
2023-02;2023;02;202302;Aveiro;Ílhavo;BTN/BTE;1240.829999999999;716;41817.16599999999;01;0110;011000
2023-02;2023;02;202302;;;MT/AT;724.86;8;4786.25;04----;04----;04----
2023-02;2023;02;202302;Santarém;Abrantes;MT/AT;2296.83;16;33679.25;14;1401;140100
2023-02;2023;02;202302;Aveiro;Castelo de Paiva;MT/AT;594.3199999999999;5;2542.0;01;0106;010600
2023-02;2023;02;202302;Lisboa;Sintra;BTN/BTE;6710.620000000039;2843;136242.06899999984;11;1111;111100
2023-02;2023;02;202302;Porto;Baião;BTN/BTE;369.39;158;11517.774999999992;13;1302;130200
2023-02;2023;02;202302;Aveiro;Oliveira de Azeméis;BTN/BTE;2788.439999999997;805;61510.89299999996;01;0113;011300
2023-02;2023;02;202302;Santarém;Rio Maior;MT/AT;2347.64;11;28322.25;14;1414;141400
2023-02;2023;02;202302;Santarém;Entroncamento;BTN/BTE;573.3899999999994;311;15812.928999999978;14;1410;141000
2023-02;2023;02;202302;Coimbra;Penela;MT/AT;587.93;3;43823.25;06;0614;061400
2023-02;2023;02;202302;Viseu;Armamar;MT/AT;507.13999999999993;6;24671.0;18;1801;180100
2023-02;2023;02;202302;Vila Real;Chaves;BTN/BTE;1274.5899999999988;660;42103.746999999996;17;1703;170300
2023-02;2023;02;202302;Viseu;Mangualde;MT/AT;1992.2100000000003;12;40620.5;18;1806;180600
2023-02;2023;02;202302;Guarda;Celorico da Beira;BTN/BTE;238.92000000000002;96;8907.874999999993;09;0903;090300
2023-02;2023;02;202302;Guarda;Celorico da Beira;MT/AT;286.70000000000005;3;330.25;09;0903;090300
2023-02;2023;02;202302;Porto;Paredes;MT/AT;6214.840000000001;38;125244.5;13;1310;131000
2023-02;2023;02;202302;Aveiro;Águeda;BTN/BTE;2534.010000000002;891;62025.02399999992;01;0101;010100
2023-02;2023;02;202302;Leiria;Pedrógão Grande;BTN/BTE;93.99000000000002;58;4646.118999999993;10;1013;101300
2023-02;2023;02;202302;Lisboa;Mafra;BTN/BTE;3613.310000000009;1824;71185.33399999981;11;1109;110900
2023-02;2023;02;202302;Lisboa;Alenquer;BTN/BTE;1193.489999999997;773;33794.41699999995;11;1101;110100
2023-02;2023;02;202302;Castelo Branco;Oleiros;MT/AT;2126.96;3;128.25;05;0506;050600
2023-02;2023;02;202302;Setúbal;Setúbal;BTN/BTE;3385.360000000021;2140;90454.09199999998;15;1512;151200
2023-02;2023;02;202302;Beja;Ferreira do Alentejo;BTN/BTE;238.15000000000003;101;6039.801999999994;02;0208;020800
2023-02;2023;02;202302;Coimbra;Oliveira do Hospital;MT/AT;922.1399999999999;9;11285.75;06;0611;061100
2023-02;2023;02;202302;Setúbal;Grândola;BTN/BTE;827.9799999999996;294;17478.04899999999;15;1505;150500
2023-02;2023;02;202302;Braga;Guimarães;BTN/BTE;6361.0500000000675;3615;187823.64200000002;03;0308;030800
2023-02;2023;02;202302;Viana do Castelo;Monção;BTN/BTE;635.6099999999999;150;11270.01799999999;16;1604;160400
2023-02;2023;02;202302;Guarda;Figueira de Castelo Rodrigo;BTN/BTE;291.68000000000006;99;12002.68299999998;09;0904;090400
2023-02;2023;02;202302;Viseu;Armamar;BTN/BTE;215.23;112;3845.6059999999966;18;1801;180100
2023-02;2023;02;202302;Castelo Branco;Sertã;BTN/BTE;475.24999999999994;250;16447.04999999998;05;0509;050900
2023-02;2023;02;202302;Portalegre;Nisa;MT/AT;150.11;3;2523.0;12;1212;121200
2023-02;2023;02;202302;Porto;Gondomar;BTN/BTE;3446.6500000000024;1432;75847.80599999991;13;1304;130400
2023-02;2023;02;202302;Setúbal;Montijo;BTN/BTE;1193.0699999999993;425;25840.14199999996;15;1507;150700
2023-02;2023;02;202302;Viana do Castelo;Arcos de Valdevez;BTN/BTE;515.42;271;14973.94399999998;16;1601;160100
2023-02;2023;02;202302;Coimbra;Miranda do Corvo;BTN/BTE;372.47000000000014;172;8699.022999999996;06;0609;060900
2023-02;2023;02;202302;Setúbal;Sesimbra;BTN/BTE;2352.7400000000034;1818;66701.92000000001;15;1511;151100
2023-02;2023;02;202302;Évora;Vendas Novas;MT/AT;2082.2400000000002;13;35259.75;07;0712;071200
2023-02;2023;02;202302;Viana do Castelo;Melgaço;BTN/BTE;254.79999999999998;92;4836.191999999999;16;1603;160300
2023-02;2023;02;202302;Lisboa;Oeiras;MT/AT;4595.21;21;11466.25;11;1110;111000
2023-02;2023;02;202302;Lisboa;Oeiras;BTN/BTE;2361.0899999999956;1206;53180.65499999997;11;1110;111000
2023-02;2023;02;202302;Portalegre;Portalegre;BTN/BTE;741.6099999999997;304;20937.68499999999;12;1214;121400
2023-02;2023;02;202302;Viseu;Penedono;BTN/BTE;92.22000000000003;33;3307.0809999999974;18;1812;181200
2023-02;2023;02;202302;Vila Real;Peso da Régua;MT/AT;184.07;3;0.0;17;1708;170800
2023-02;2023;02;202302;Coimbra;Coimbra;BTN/BTE;4658.910000000005;2269;127164.4759999999;06;0603;060300
2023-02;2023;02;202302;Porto;Porto;MT/AT;3719.55;33;13910.5;13;1312;131200
2023-02;2023;02;202302;Beja;Serpa;BTN/BTE;625.03;129;16504.33799999998;02;0213;021300
2023-02;2023;02;202302;Viseu;Oliveira de Frades;BTN/BTE;601.8199999999998;217;15105.058999999985;18;1810;181000
2023-02;2023;02;202302;Porto;Póvoa de Varzim;BTN/BTE;2103.0899999999983;918;45491.49299999995;13;1313;131300
2023-02;2023;02;202302;Bragança;Miranda do douro;BTN/BTE;249.55000000000004;76;7676.035999999982;04;0406;040600
